L_pitch_mean,L_pitch_std,L_pitch_min,L_pitch_max,L_pitch_auc,L_pitch_peaks,L_rms_xy_mean,L_rms_xy_std,L_rms_xy_min,L_rms_xy_max,L_rms_xy_auc,L_rms_xy_peaks,L_rms_xyz_mean,L_rms_xyz_std,L_rms_xyz_min,L_rms_xyz_max,L_rms_xyz_auc,L_rms_xyz_peaks,L_rms_yz_mean,L_rms_yz_std,L_rms_yz_min,L_rms_yz_max,L_rms_yz_auc,L_rms_yz_peaks,L_rms_zx_mean,L_rms_zx_std,L_rms_zx_min,L_rms_zx_max,L_rms_zx_auc,L_rms_zx_peaks,L_roll_mean,L_roll_std,L_roll_min,L_roll_max,L_roll_auc,L_roll_peaks,Left Lower Leg x_mean,Left Lower Leg x_std,Left Lower Leg x_min,Left Lower Leg x_max,Left Lower Leg x_auc,Left Lower Leg x_peaks,Left Lower Leg y_mean,Left Lower Leg y_std,Left Lower Leg y_min,Left Lower Leg y_max,Left Lower Leg y_auc,Left Lower Leg y_peaks,Left Lower Leg z_mean,Left Lower Leg z_std,Left Lower Leg z_min,Left Lower Leg z_max,Left Lower Leg z_auc,Left Lower Leg z_peaks,R_pitch_mean,R_pitch_std,R_pitch_min,R_pitch_max,R_pitch_auc,R_pitch_peaks,R_rms_xy_mean,R_rms_xy_std,R_rms_xy_min,R_rms_xy_max,R_rms_xy_auc,R_rms_xy_peaks,R_rms_xyz_mean,R_rms_xyz_std,R_rms_xyz_min,R_rms_xyz_max,R_rms_xyz_auc,R_rms_xyz_peaks,R_rms_yz_mean,R_rms_yz_std,R_rms_yz_min,R_rms_yz_max,R_rms_yz_auc,R_rms_yz_peaks,R_rms_zx_mean,R_rms_zx_std,R_rms_zx_min,R_rms_zx_max,R_rms_zx_auc,R_rms_zx_peaks,R_roll_mean,R_roll_std,R_roll_min,R_roll_max,R_roll_auc,R_roll_peaks,Right Lower Leg x_mean,Right Lower Leg x_std,Right Lower Leg x_min,Right Lower Leg x_max,Right Lower Leg x_auc,Right Lower Leg x_peaks,Right Lower Leg y_mean,Right Lower Leg y_std,Right Lower Leg y_min,Right Lower Leg y_max,Right Lower Leg y_auc,Right Lower Leg y_peaks,Right Lower Leg z_mean,Right Lower Leg z_std,Right Lower Leg z_min,Right Lower Leg z_max,Right Lower Leg z_auc,Right Lower Leg z_peaks,class
-1.971529291536971,40.53345926691369,-85.11958356352542,69.45456153023639,1894.3939829836715,16,0.37337392900315713,0.49763694686337123,0.023839892967935847,3.364471129293521,20.6525167963252,15,0.3907046334169469,0.49418714899229876,0.0753521190585105,3.377218802069827,21.67582138496049,14,0.32800640671610803,0.4469722110195114,0.009847321876718055,2.828623335303361,18.33056113467747,12,0.20097789007005545,0.24337336210471283,0.010414970895168784,1.8682713189565336,10.811212277572244,17,16.349235883302732,49.63722429247211,-83.11223461166563,85.05544887506319,2668.301462171566,15,-0.04255499414999999,0.29735639973948214,-1.845127872,0.48590232,8.832324405916667,16,0.14153787673333335,0.5279947998194883,-0.879383096,2.813391035,16.797286125,10,0.019951320753333335,0.09818383865920191,-0.17935642,0.331609149,4.4924461502333335,16,-3.3905680837566226,32.411055706174324,-77.63921057723931,84.1188437611554,1440.5532074864773,16,0.3530741299268391,0.22055288317423724,0.014047171585760352,0.8057689104022688,20.674894023679443,17,0.3736301263803118,0.21223486812299067,0.067026057785882,0.8071634245540575,21.88171345780405,18,0.3227544363538247,0.20464085507986818,0.026902927902117815,0.802866823017798,19.01352939024138,17,0.18236926827327654,0.13024755892951426,0.04615491262359414,0.7431829435003441,10.505558834053643,19,-0.7275166619116873,56.890762825203275,-82.74010781762306,83.99944874648878,3111.81486120929,12,0.025232722183333327,0.19633597605562295,-0.337957146,0.685026959,8.024699248000001,14,0.008459703300000008,0.36898474615193977,-0.738635782,0.801464833,17.576062883583333,12,0.01219330045,0.10695881083053982,-0.288199502,0.334382493,4.929253611666667,20,0
-3.871032062339076,34.65139372235002,-79.31253871309694,59.906912556226224,1782.2515088623943,13,2.2593682655690674,1.7381799780920297,0.1795046251399485,6.858831076503109,130.7514199932219,11,2.479053136741358,1.6709651532498841,0.3580725283667534,6.9154323064122964,143.94147032683514,12,2.0961351663994936,1.4758566497961663,0.18935814542752508,5.878139843344464,121.76703599527782,11,1.4967221823263621,0.9730870915766389,0.13937022869931312,3.89949312705894,87.11480984952655,13,-5.842137125032672,49.602587224549666,-83.19146116024773,84.2133345407236,2641.9907203704915,11,0.08621632151666671,1.5453245161767801,-2.87569006,3.766487869,68.78851514716666,12,-0.09936171074999997,2.4097527903617917,-5.811444551,3.90368697,105.9874687495,8,0.07913045256666668,0.9072430908628084,-1.827453125,3.063764419,37.79716037358333,13,11.596101714447428,37.25064872656284,-59.69811610412235,85.62650218823899,1883.9214875633077,16,2.25424223564635,2.606872595529332,0.21622244262016035,10.717091594713537,136.4960816596714,15,2.321361560470729,2.610833065892152,0.2498277281952038,10.72720923971986,140.63852178218363,17,1.9813368694894689,2.4024012536597135,0.04215728047231664,10.679440334025786,120.59850789096136,16,1.1243938073660271,1.25699241091094,0.04043401550015824,5.243433753265271,66.93050576205411,15,2.5957268181638353,55.053649806937536,-79.651874707656,88.37263882722,2907.7017163468836,14,-0.2693074669166667,1.568114299305924,-5.189986062,3.33249957,57.814050287916665,15,-0.17018921528333336,3.0661585437757566,-8.166907213,10.66927739,115.31710466366668,13,0.07493141839999999,0.5720763957095409,-2.037135736,2.34074034,22.090862815666668,15,0
-3.05759378637201,35.48082236205577,-75.9534811044871,72.361557887696,1644.820707133931,14,2.7757896914454623,2.350351837794283,0.12495853472787301,9.72443085399241,165.6621209466374,14,2.9331062848555822,2.3063875696477334,0.1525952081194009,9.73149844615994,174.6099311118806,14,2.4596874666424595,2.1254813966622335,0.03703632292151072,9.040938534530754,147.7308110300908,14,1.6368108687928582,1.1756323506949014,0.08968449486343325,4.313935287130992,95.68552159888964,17,2.062031217564946,53.304426874687536,-76.92624316486989,85.8196092804775,2954.596273419955,16,0.10844905984999996,1.8401396665183896,-4.034104056,4.257635373,79.03398704149998,12,-0.10424350605000002,3.1544619370311526,-6.387720257,9.033330671,135.1443691088333,11,-0.19542389889999998,0.8183875812130688,-1.848278234,2.478722428,36.020128814249986,11,6.456442156303314,36.303028911003025,-53.237054221203564,85.70266758234203,1778.0915602364742,15,2.0024905601746292,1.8410306639060492,0.025877250538127596,10.510357505226176,119.03976791796568,17,2.172311025624976,1.8368257800101366,0.21974527722977624,10.565979612686606,128.90386548307782,17,1.6337833355736306,1.1536856516153462,0.07513593488751755,5.659368427145197,96.00910821594972,15,1.4646992088507613,1.6282440456972294,0.04943017645928143,10.127611536400652,87.36192124488858,18,6.798194677499191,50.66250282388468,-74.74233414063895,85.51221490916288,2689.573285207757,14,0.37725692161666663,1.9956530243039625,-3.352960322,10.06956827,71.97224560275,14,0.1680261995166667,1.8196841926931735,-3.320318742,5.657845355,83.07037637691666,11,-0.1734628429,0.8215344348928223,-2.765553271,1.563757854,34.30811633725,13,0
-9.059023308352527,34.3904037477804,-73.58133701549743,71.94091853877991,1543.5485878148595,13,1.137233711400835,0.8531937479124644,0.15414957958102024,3.7454028913883124,68.08573963416704,14,1.308293838084804,0.8304988339653442,0.15661202064655722,3.746387939789255,77.78037703049003,15,1.1140923370960059,0.7937701040910273,0.07991642477202734,3.481460242373722,66.90693819636128,16,0.8186834030200139,0.49363001114178334,0.10384448682641391,2.2495048976319025,47.1807171966052,17,2.582601558891986,47.5074587290077,-83.79294095781094,79.24413496528062,2577.6602140743657,13,-0.07752776333333333,0.7293485762559381,-1.881106042,1.909875754,29.819156339666662,14,0.1068507716,1.2220834924851878,-2.611395395,3.480400213,55.436141914000004,12,0.07049966161666668,0.6181884246085069,-1.233577052,1.292407287,29.115648006583328,11,-6.134538024685814,35.63648528591126,-74.2279761847526,69.92989846749316,1651.2815662321457,14,1.0910351430909997,0.6454252943118858,0.036657283658550116,2.832430013460948,60.80899410886609,16,1.3636020589202191,0.6014900251938623,0.47712677867950537,2.844644954460632,77.58128447078752,14,1.1231313271103682,0.6305071057167911,0.3178242315846626,2.823475901132476,64.78260159162457,16,0.9557362389815804,0.5187181908928917,0.13379970093297305,2.390129469093673,55.00807400479945,16,-0.39461095681491604,44.86413257865554,-84.09631964241575,81.2013298154978,2117.752102005544,12,-0.07807259811666666,0.7524455873962959,-1.402395389,1.907961048,32.84317746916666,15,0.021141329699999992,1.0267811418961974,-2.335901524,2.811168979,42.738118805,12,0.0684800695,0.787934139198194,-1.372357406,2.382665021,36.96016636299999,11,0
-5.703264599998963,31.75308637575935,-80.7698947011484,79.58835844316916,1396.8016055670046,15,1.6262803569228594,0.9290400356625088,0.33031155406448315,3.6807351661968175,95.74857017468203,14,1.831556544983219,0.9861296437164976,0.3644654409329251,4.211440226736032,107.91026810251842,15,1.6163500156336448,0.9987415328719825,0.12529306061389986,4.209081890833823,95.46450453028967,13,1.0568692537693611,0.6517896241607246,0.05480169209463097,2.4787989717926906,61.35908431330682,18,-7.619793024186795,53.59299440613457,-84.87785793234855,83.69323624532154,2903.121142874898,13,-0.08496362608333334,0.8498319441017437,-2.097705928,2.389346448,35.386667547916666,15,-0.06281670749999999,1.67903596630763,-3.492320554,3.678036561,80.08231600966666,8,-0.03162994108333335,0.9111318012332333,-1.574028215,2.046562342,42.411290083999994,11,-8.19624204736274,33.90492940036932,-75.32846892775788,60.85430421091037,1597.3085765466067,17,0.9610267761821945,0.5980044279910735,0.045119401564227835,2.6026605383058072,55.40205470060869,17,1.213586056554882,0.6778291327900199,0.12259907928869992,2.734616265321411,70.38954200740484,13,1.0222722642022342,0.6349362033787823,0.12072371989056704,2.58866617536045,60.093719160006344,15,0.9000888432505548,0.5725276628744317,0.11597884092860956,2.726548835254654,51.72555596570129,13,0.019503753266199433,42.367875051552915,-71.54003447337267,74.57697954017885,2208.811741234399,16,-0.08037076638333333,0.6962326852432922,-1.114382969,2.38837029,29.76225856191667,14,-0.025777430099999988,0.8971348272979752,-2.495246486,1.814753689,40.66036021875,15,-0.011527958083333309,0.8125486655862886,-1.59649365,1.650904101,36.34471587291667,10,0
3.38797715820961,38.1820852690107,-70.3707379443461,76.20600630734151,1930.5813320758152,10,1.8427150328094735,1.2161110196976124,0.16453573024098553,5.482116661757816,109.35178100947834,13,2.0616480474473877,1.345808085647001,0.22361533686130636,6.458632402489409,122.24725274754395,13,1.6627757777950478,1.1855528067374435,0.11684866210489639,5.576730866053661,97.89177278682314,15,1.3645885875113422,1.1064830826250862,0.16507436504316433,5.037917237364981,81.56484657314381,15,-1.693938025947072,49.50778609832527,-83.81272528533142,80.34914024364696,2484.531183415715,11,-0.010705217533333344,1.3843034090020978,-4.387361495,3.578354662,60.39620173933332,12,0.03321599261666667,1.73624386251382,-4.204601722,4.409035919,80.15485857858332,8,-0.03556749758333337,1.0955678508228999,-2.911966158,3.414722451,44.88205727283333,11,-0.33393196117975515,38.863040833473434,-84.65005046181686,70.75444849229396,1956.9323314353414,13,1.371629343907518,0.7764556719843152,0.11691442392866255,3.5309671305357138,80.64157326394738,15,1.6165551917950627,0.7895156548355332,0.31754049405455187,3.535303926429777,95.4672657453114,14,1.3021985836497265,0.761907139327443,0.07265424529226402,3.2586377758208034,76.22769322873505,15,1.1248041831724789,0.673813852275393,0.10941077956716873,2.881384155427341,67.35160722075018,17,-1.791197920494976,47.06984702195693,-84.15186543798649,76.76595017581128,2315.9507293972556,14,0.03993117468333332,0.9870622275729969,-1.702797595,2.663365141,47.49421853608333,10,-0.004601878333333291,1.2410492107193667,-3.116096744,3.253932264,56.464240895749995,10,0.0033882821499999992,0.8744874624551225,-2.157971482,2.250118697,37.145718123416664,12,0
-0.8859314563499,35.14982972927255,-85.54085502839608,69.60370697129382,1702.5071945847587,14,1.505031558476372,1.0859994584517265,0.0866041295335182,5.119499857177515,88.32886257550288,15,1.7642236068311083,1.2400626447739482,0.5513608382049413,6.055843145608745,103.69006148081634,16,1.5510933741360724,1.2947414362163998,0.06959853353963444,5.967107328011966,91.71112264241472,17,1.0838364249655956,0.7781043893249339,0.1143610550128672,4.255116521491938,63.04473189930859,16,-2.5341890873369284,49.214740507543496,-84.32226564729075,80.83317116334608,2601.563975894691,11,-0.0053047259000000065,0.7615391080450742,-2.023930829,1.506483641,37.88791823641667,13,-0.00784947643333334,1.7037821431445999,-5.014221021,4.837585207,73.65976299808334,10,-0.0008476201166666771,1.1045754248287547,-4.038512777,2.808332146,42.76931503566666,13,1.8558670515669111,32.167044377347736,-67.86781089185615,72.35823215005709,1528.702455696302,13,1.6078540004192914,1.0814091042955252,0.09573535392774088,5.156791363796067,94.17416278581113,16,1.8278131816225482,1.1815792380859695,0.3501665693143795,5.765435035166782,107.63818334877973,15,1.611211102125851,1.116081415907604,0.2819746410391671,5.0872537063969405,94.90316893766233,16,1.0589213340241754,0.8734393231056647,0.08430206573873782,3.934064287951965,63.026576154607625,16,5.893076315809158,54.49455166756531,-83.6428211284384,82.46400047813795,2878.7283366497154,11,-0.035514847816666646,0.9522259806974186,-2.723390939,2.684515158,42.609212771500005,13,-0.012166795016666666,1.7000851309722411,-4.214662421,4.40293942,78.31353747474999,11,-0.01731897709999999,0.9974437026141566,-3.133530649,2.548386693,39.46983563216668,13,0
3.8228556303690726,34.19805224616056,-57.39467588019776,79.82576896181152,1575.142099304441,15,1.2674346327444999,0.9942040957310129,0.081638256790891,5.497400562452916,73.94040796612636,15,1.3859581763739695,1.0353430777201804,0.14186605458964913,5.541690382864068,80.3811718268246,15,1.1617377678948713,0.9219246962214028,0.13136834030486946,4.948886697681613,67.85997903517031,15,0.8059335555279745,0.7387104898307633,0.05377875812354445,3.588748099476959,45.29681781735236,18,-14.394102684276877,53.16617646851611,-88.24497853797632,73.8978490635842,3058.5859258887563,16,0.0014424113166666762,0.8960555665935656,-3.241935746,3.43013877,32.000090902249994,15,-0.08333783199999999,1.3461347209910055,-2.620202578,4.899240777,60.11094294291666,14,-0.02890414061666667,0.6344003028918214,-1.529192767,1.763236055,25.381828176083335,13,-6.042951649566606,41.18098962981313,-83.02660238521213,75.7878339899455,2051.1584003476923,13,0.8987565442648454,0.6718265415199096,0.10744647664966528,2.7831414208823353,53.30851391705369,18,1.0641324242640295,0.6849210672695197,0.1894092474171027,2.8514592566694485,62.56653188376788,17,0.8463879798326505,0.6630493143909001,0.06007083961078224,2.8329608945692963,49.007091155794846,17,0.7233820504698733,0.5179481072254815,0.04397486552658522,1.8150756133516557,43.04477952751818,14,-3.1192162518637265,46.67252487657193,-86.06877745115098,75.7878810343477,2277.0168526296197,15,-0.08944602033333333,0.6666351482763648,-1.765837953,1.574287486,30.1479471135,12,0.12050988665000002,0.8974952578026567,-2.245455258,2.764185903,36.47645077241667,16,-0.019442092766666683,0.589489606237237,-1.524904602,1.688771369,24.062963000749996,14,0
-0.05176614845167246,41.14490015173074,-78.87158314244215,75.56446236187892,1981.4715795687648,14,1.6383105739105719,0.7695952234320328,0.24360320405202868,3.6026050649033983,98.1057922136792,14,1.7488868855786222,0.7302461909206318,0.3709398041869768,3.6887825903688602,104.65135677211187,16,1.3544735387990596,0.7455878471637268,0.17635065374564507,3.682376811627567,81.45467065339564,17,1.0718829097161426,0.6128451609573876,0.09490913454175169,2.4912843919204684,63.603602463013885,14,-0.13234059892280864,51.388468014209344,-82.31097551968942,85.95847219892386,2728.257868928234,12,-0.00871535641666669,1.1054563154575172,-2.461791384,2.433827176,51.818342633083326,11,0.001372334833333299,1.4490404022916212,-2.846393734,3.596045778,72.56226062033332,13,0.015853995666666655,0.5671147009957314,-1.674089006,1.640622025,26.53812596691666,14,-3.6198262883296315,48.70790930903952,-78.80731115214165,77.57196051405211,2598.889614354694,13,1.326610058682615,0.7220412518337889,0.2347867044678999,3.3851619067561867,76.94401585704858,15,1.402436015102071,0.7237202328045761,0.24695205347712768,3.4073026877640915,81.5172469463463,13,0.9414803827705346,0.6298094689762981,0.12173607715138333,3.0420229124004527,53.18910888123074,15,1.016808920489613,0.622340895569849,0.1204164255227002,3.217359159069207,61.266969386994795,13,-0.2606087367733024,43.8326135746319,-79.09538593536507,83.9604988464424,2139.913916185986,14,0.02279244301666667,1.1069492943285113,-1.947094925,3.193901922,53.75643968008332,11,-0.09187285065000003,1.037601951847148,-2.427641235,3.041890893,45.39558828316666,13,0.038306441266666685,0.4597553820504559,-1.394714635,1.304209693,20.79667445866666,15,0
-4.310257978162878,40.24389206984393,-86.68804236569913,64.15316885913155,2039.5050399431432,10,1.4387950723640146,0.7168800869495205,0.19246118595542952,3.1865464284793736,85.9644270763962,15,1.5833348124810458,0.7359317066974291,0.3361329076456012,3.367897709293488,94.5718478092517,15,1.2457083311353814,0.7458685981764882,0.06675936171241416,3.358234509152347,74.05237089694936,14,1.050298640004405,0.5538052163223062,0.18366607599576104,2.619102035804072,63.0943385113968,14,-5.3247584661714225,47.35127547876555,-80.5429147440255,75.62886033670462,2420.0540578084797,10,-0.016255157400000005,0.9779344739076473,-1.593967491,1.975530054,47.5976235605,9,0.01560691868333332,1.2892878040392761,-2.754282379,3.17633156,59.71917568175,10,0.0030754292666666733,0.6869427633501237,-1.766484863,1.176393839,33.0543872355,14,-1.6163649526245893,47.02750755936381,-86.6121182750572,89.77322087276782,2431.078202238703,14,1.4443039773413042,0.7362337233682472,0.24308569482041842,3.572726947969221,85.59737408959745,13,1.5676636727955322,0.6996693775099622,0.34127695958721305,3.6079694735615035,93.13924335507798,15,1.049608026622092,0.5504653048123562,0.009969738583101363,2.5970696171916923,62.3895842800862,16,1.1745859603112692,0.698364363848216,0.09537120197961048,2.8528498901819797,70.16460563647257,14,0.10323769772525697,43.15118384823666,-85.42187344394507,71.65045225776427,2061.9380722886767,13,0.020083865383333326,1.2509950423537717,-2.395448324,2.764839446,59.146540712916654,10,-0.055439182999999996,1.0463679338358511,-2.547882399,1.610573788,49.62870520291667,11,0.008832382450000004,0.570325144629117,-1.437889516,1.511557829,26.82313718308333,13,0
